policy_id,customer_id,age,province,product_type,payment_mode,smoker,premium_monthly,coverage_amount,years_active,missed_payments_12m,lapsed
POL-03160,CUST-59681,32,British Columbia,Term Life,Annual,0,88.79,50000,9,0,0
POL-03161,CUST-29090,52,Saskatchewan,Universal Life,Monthly,0,141.86,50000,14,1,1
POL-03162,CUST-27839,27,Saskatchewan,Critical Illness,Annual,0,100.62,50000,14,1,1
POL-03163,CUST-90749,37,Alberta,Universal Life,Monthly,0,112.7,50000,9,1,0
POL-03164,CUST-65458,32,Quebec,Term Life,Monthly,1,134.6,50000,9,2,0
POL-03165,CUST-89809,42,Ontario,Whole Life,Annual,1,145.08,50000,1,0,0
POL-03166,CUST-41149,37,Quebec,Term Life,Monthly,1,148.96,50000,2,0,0
POL-03167,CUST-96001,27,Alberta,Term Life,Annual,1,127.37,50000,12,0,0
POL-03168,CUST-62654,42,British Columbia,Term Life,Monthly,0,103.36,50000,6,0,0
POL-03169,CUST-87978,57,Alberta,Term Life,Monthly,0,160.8,50000,7,1,0
POL-03170,CUST-76179,62,Ontario,Term Life,Annual,0,145.68,50000,10,0,0
POL-03171,CUST-93501,32,Saskatchewan,Universal Life,Monthly,0,85.68,50000,4,0,0
POL-03172,CUST-64898,37,Quebec,Term Life,Monthly,1,139.45,50000,5,0,0
POL-03173,CUST-79331,47,Quebec,Universal Life,Monthly,0,118.89,50000,1,1,0
POL-03174,CUST-12756,37,Saskatchewan,Critical Illness,Monthly,0,108.5,50000,12,0,0
POL-03175,CUST-58253,52,Quebec,Whole Life,Monthly,0,123.69,50000,8,0,0
POL-03176,CUST-82546,62,Alberta,Whole Life,Annual,1,196.98,50000,3,1,0
POL-03177,CUST-83636,42,Saskatchewan,Universal Life,Monthly,0,137.17,50000,9,1,1
POL-03178,CUST-60477,27,Manitoba,Term Life,Annual,0,94.87,50000,3,1,0
POL-03179,CUST-95061,32,Alberta,Whole Life,Annual,0,85.27,50000,12,2,0
POL-03180,CUST-31455,52,Ontario,Whole Life,Monthly,0,127.64,50000,4,0,0
POL-03181,CUST-81488,52,Saskatchewan,Universal Life,Monthly,0,141.26,50000,5,1,0
POL-03182,CUST-39129,47,British Columbia,Universal Life,Monthly,0,106.0,50000,14,1,0
POL-03183,CUST-33282,57,Manitoba,Universal Life,Annual,0,132.81,50000,12,0,0
POL-03184,CUST-82992,42,British Columbia,Universal Life,Monthly,0,100.83,50000,11,0,0
POL-03185,CUST-82606,47,Alberta,Whole Life,Monthly,0,130.99,50000,10,0,0
POL-03186,CUST-94264,62,Alberta,Universal Life,Annual,1,217.55,50000,8,0,0
POL-03187,CUST-48529,37,Quebec,Critical Illness,Monthly,0,96.47,50000,3,0,0
POL-03188,CUST-83210,47,Saskatchewan,Whole Life,Monthly,0,139.4,50000,5,1,0
POL-03189,CUST-79170,37,Alberta,Critical Illness,Annual,0,104.83,50000,15,1,0
POL-03190,CUST-89762,42,British Columbia,Critical Illness,Monthly,1,139.76,50000,14,0,0
POL-03191,CUST-38138,42,British Columbia,Whole Life,Monthly,0,139.37,50000,11,0,0
POL-03192,CUST-54088,32,Alberta,Term Life,Monthly,0,128.52,50000,14,0,0
POL-03193,CUST-73687,57,Ontario,Term Life,Annual,1,187.54,50000,13,0,0
POL-03194,CUST-47508,47,Quebec,Universal Life,Annual,0,133.95,50000,6,1,0
POL-03195,CUST-99908,27,Ontario,Term Life,Annual,0,94.35,50000,11,0,1
POL-03196,CUST-83693,62,Manitoba,Whole Life,Annual,0,154.82,50000,12,0,0
POL-03197,CUST-11923,42,Ontario,Whole Life,Monthly,0,124.68,50000,3,0,0
POL-03198,CUST-45511,52,Alberta,Critical Illness,Monthly,1,181.71,50000,14,0,0
POL-03199,CUST-58319,37,Alberta,Universal Life,Monthly,0,131.56,50000,8,0,0
POL-03200,CUST-73526,27,Saskatchewan,Universal Life,Annual,1,122.33,50000,5,0,0
POL-03201,CUST-58556,32,Quebec,Whole Life,Annual,1,139.13,50000,8,0,0
POL-03202,CUST-65173,62,Saskatchewan,Term Life,Monthly,0,155.54,50000,5,0,0
POL-03203,CUST-62585,27,Saskatchewan,Universal Life,Annual,0,105.89,50000,5,0,0
POL-03204,CUST-23759,47,Ontario,Term Life,Monthly,0,158.4,50000,9,0,0
POL-03205,CUST-41984,37,Saskatchewan,Whole Life,Monthly,1,159.3,50000,15,1,0
POL-03206,CUST-37779,37,Manitoba,Critical Illness,Monthly,0,121.18,50000,7,0,0
POL-03207,CUST-43353,47,Alberta,Whole Life,Annual,0,140.49,50000,4,1,0
POL-03208,CUST-29122,47,Alberta,Whole Life,Monthly,1,179.81,50000,12,1,0
POL-03209,CUST-96025,52,Alberta,Universal Life,Monthly,0,167.57,50000,5,0,0
POL-03210,CUST-21292,37,Alberta,Universal Life,Annual,1,126.38,50000,9,1,0
POL-03211,CUST-39926,67,Manitoba,Whole Life,Monthly,0,172.8,50000,4,1,0
POL-03212,CUST-47815,67,Quebec,Whole Life,Monthly,0,134.63,50000,4,0,0
POL-03213,CUST-66013,47,Quebec,Term Life,Monthly,0,141.02,50000,4,0,0
POL-03214,CUST-27856,27,Ontario,Whole Life,Monthly,0,100.21,50000,6,0,0
POL-03215,CUST-73738,47,Alberta,Term Life,Monthly,0,123.04,50000,15,0,0
POL-03216,CUST-16431,62,Quebec,Whole Life,Monthly,0,124.56,50000,11,0,1
POL-03217,CUST-15264,57,Manitoba,Universal Life,Annual,0,147.43,50000,11,0,0
POL-03218,CUST-28625,42,Alberta,Term Life,Monthly,1,158.27,50000,1,0,0
POL-03219,CUST-29852,47,British Columbia,Whole Life,Monthly,0,128.84,50000,1,0,0
POL-03220,CUST-65699,37,British Columbia,Term Life,Annual,0,104.14,50000,6,0,0
POL-03221,CUST-82576,42,British Columbia,Term Life,Monthly,0,109.84,50000,14,0,0
POL-03222,CUST-82757,27,Quebec,Term Life,Annual,0,92.98,50000,1,0,0
POL-03223,CUST-26245,42,Quebec,Term Life,Annual,0,110.98,50000,12,0,0
POL-03224,CUST-51662,32,Quebec,Critical Illness,Annual,0,112.31,50000,13,0,0
POL-03225,CUST-25598,42,Alberta,Critical Illness,Monthly,0,119.66,50000,5,1,1
POL-03226,CUST-64839,42,Quebec,Universal Life,Monthly,0,99.9,50000,2,0,0
POL-03227,CUST-32647,62,Quebec,Whole Life,Monthly,0,158.72,50000,3,1,0
POL-03228,CUST-68540,47,British Columbia,Universal Life,Annual,1,169.57,50000,2,0,0
POL-03229,CUST-79653,47,Ontario,Critical Illness,Annual,0,149.02,50000,13,0,0
POL-03230,CUST-68629,67,Manitoba,Whole Life,Monthly,0,176.74,50000,12,1,0
POL-03231,CUST-10738,47,Manitoba,Term Life,Monthly,0,118.82,50000,11,0,0
POL-03232,CUST-98816,52,Alberta,Universal Life,Monthly,1,190.71,50000,2,0,0
POL-03233,CUST-50813,42,Ontario,Critical Illness,Monthly,1,138.97,50000,15,0,0
POL-03234,CUST-64806,67,Alberta,Term Life,Annual,0,165.94,50000,11,0,1
POL-03235,CUST-71760,47,Alberta,Whole Life,Annual,0,138.65,50000,13,2,0
POL-03236,CUST-59160,27,Alberta,Term Life,Monthly,0,111.1,50000,6,2,0
POL-03237,CUST-96123,42,Saskatchewan,Term Life,Annual,0,143.27,50000,3,2,0
POL-03238,CUST-88005,57,British Columbia,Universal Life,Monthly,0,162.9,50000,13,0,0
POL-03239,CUST-69114,62,Manitoba,Term Life,Monthly,0,154.96,50000,1,0,0
POL-03240,CUST-65884,42,British Columbia,Critical Illness,Monthly,0,127.56,50000,3,0,0
POL-03241,CUST-41463,57,Saskatchewan,Universal Life,Monthly,1,185.29,50000,3,3,0
POL-03242,CUST-51232,62,Ontario,Term Life,Annual,0,148.09,50000,2,0,0
POL-03243,CUST-10515,32,Saskatchewan,Universal Life,Monthly,0,101.21,50000,9,0,0
POL-03244,CUST-76816,47,British Columbia,Universal Life,Monthly,0,151.17,50000,4,0,0
POL-03245,CUST-21809,67,Alberta,Whole Life,Monthly,1,208.35,50000,15,0,1
POL-03246,CUST-30180,47,Ontario,Whole Life,Monthly,0,154.31,50000,14,1,0
POL-03247,CUST-61858,32,Manitoba,Universal Life,Monthly,0,89.61,50000,3,0,0
POL-03248,CUST-70528,42,Quebec,Whole Life,Monthly,0,116.02,50000,13,0,0
POL-03249,CUST-13008,57,Saskatchewan,Term Life,Monthly,0,152.58,50000,1,0,1
POL-03250,CUST-79049,42,Manitoba,Term Life,Monthly,0,129.51,50000,5,1,1
POL-03251,CUST-22468,67,Saskatchewan,Term Life,Annual,1,199.2,50000,10,0,0
POL-03252,CUST-67470,37,Ontario,Universal Life,Monthly,0,121.21,50000,4,1,0
POL-03253,CUST-80118,32,British Columbia,Term Life,Monthly,0,112.12,50000,2,0,0
POL-03254,CUST-26896,62,Manitoba,Whole Life,Monthly,0,139.94,50000,3,0,0
POL-03255,CUST-45967,27,Alberta,Whole Life,Monthly,0,102.64,50000,10,2,0
POL-03256,CUST-56349,62,Quebec,Universal Life,Monthly,1,204.48,50000,4,1,1
POL-03257,CUST-59575,62,Alberta,Whole Life,Monthly,0,160.15,50000,4,1,0
POL-03258,CUST-82894,27,British Columbia,Critical Illness,Monthly,0,71.52,50000,4,0,0
POL-03259,CUST-95909,42,Ontario,Critical Illness,Monthly,0,117.28,50000,14,0,0
POL-03260,CUST-46246,57,Alberta,Term Life,Monthly,0,152.86,50000,14,1,0
POL-03261,CUST-63568,47,Alberta,Universal Life,Annual,1,154.21,50000,13,0,0
POL-03262,CUST-93498,62,Quebec,Term Life,Monthly,0,167.62,50000,1,1,0
POL-03263,CUST-64501,27,Alberta,Universal Life,Monthly,1,137.36,50000,4,0,1
POL-03264,CUST-14333,42,Manitoba,Whole Life,Monthly,0,122.21,50000,14,1,0
POL-03265,CUST-37863,47,Manitoba,Term Life,Monthly,1,164.81,50000,9,0,0
POL-03266,CUST-69855,27,British Columbia,Term Life,Monthly,1,130.91,50000,1,0,0
POL-03267,CUST-98693,42,British Columbia,Whole Life,Annual,0,120.55,50000,4,0,0
POL-03268,CUST-30957,32,Quebec,Universal Life,Monthly,0,87.17,50000,13,0,0
POL-03269,CUST-29387,52,Saskatchewan,Universal Life,Monthly,0,133.44,50000,14,0,0
POL-03270,CUST-68384,62,Alberta,Term Life,Annual,0,157.47,50000,7,0,0
POL-03271,CUST-20420,67,Saskatchewan,Term Life,Monthly,0,182.62,50000,3,0,0
POL-03272,CUST-95440,42,Ontario,Whole Life,Monthly,0,128.9,50000,2,1,0
POL-03273,CUST-91960,47,Ontario,Whole Life,Monthly,1,182.27,50000,4,2,0
POL-03274,CUST-61747,67,Quebec,Term Life,Monthly,0,148.74,50000,12,0,0
POL-03275,CUST-40531,62,Quebec,Term Life,Annual,1,187.33,50000,13,0,0
POL-03276,CUST-49321,32,Quebec,Critical Illness,Monthly,0,127.49,50000,4,0,0
POL-03277,CUST-59761,52,Manitoba,Whole Life,Annual,0,129.68,50000,15,0,0
POL-03278,CUST-87278,27,Ontario,Universal Life,Monthly,0,84.44,50000,14,0,0
POL-03279,CUST-74993,47,British Columbia,Whole Life,Monthly,0,126.34,50000,15,1,0
POL-03280,CUST-51723,32,Alberta,Whole Life,Monthly,0,126.82,50000,12,0,0
POL-03281,CUST-67365,32,Ontario,Whole Life,Monthly,0,94.54,50000,9,2,1
POL-03282,CUST-60781,42,Alberta,Term Life,Monthly,1,162.29,50000,15,0,0
POL-03283,CUST-20637,37,British Columbia,Term Life,Monthly,0,116.3,50000,11,0,0
POL-03284,CUST-37636,32,Alberta,Critical Illness,Monthly,0,79.46,50000,13,0,0
POL-03285,CUST-28347,37,British Columbia,Critical Illness,Monthly,0,111.41,50000,7,0,0
POL-03286,CUST-59439,57,Ontario,Universal Life,Annual,0,140.96,50000,4,0,0
POL-03287,CUST-97305,27,Ontario,Term Life,Monthly,0,101.74,50000,9,1,0
POL-03288,CUST-74421,52,Manitoba,Term Life,Monthly,1,194.47,50000,7,1,0
POL-03289,CUST-69576,52,Alberta,Term Life,Annual,0,134.47,50000,6,0,0
POL-03290,CUST-55835,37,Manitoba,Critical Illness,Monthly,0,107.46,50000,11,1,0
POL-03291,CUST-41854,47,Manitoba,Universal Life,Annual,0,159.81,50000,10,0,0
POL-03292,CUST-28975,27,Quebec,Whole Life,Annual,1,120.06,50000,5,0,0
POL-03293,CUST-91710,67,Ontario,Critical Illness,Monthly,0,149.48,50000,4,0,0
POL-03294,CUST-11768,42,Manitoba,Term Life,Monthly,0,137.13,50000,9,0,1
POL-03295,CUST-91920,47,Manitoba,Whole Life,Monthly,0,128.99,50000,5,1,0
POL-03296,CUST-29618,57,Saskatchewan,Term Life,Monthly,0,151.0,50000,4,2,0
POL-03297,CUST-82254,62,Quebec,Term Life,Monthly,0,183.38,50000,4,1,0
POL-03298,CUST-86522,37,Manitoba,Critical Illness,Monthly,0,94.76,50000,10,0,0
POL-03299,CUST-92539,32,Manitoba,Critical Illness,Annual,0,100.25,50000,7,1,0
POL-03300,CUST-96330,27,Alberta,Term Life,Monthly,0,78.76,50000,6,0,0
POL-03301,CUST-55226,52,Saskatchewan,Term Life,Monthly,1,177.62,50000,2,0,1
POL-03302,CUST-60617,57,British Columbia,Whole Life,Monthly,1,175.96,50000,1,0,0
POL-03303,CUST-12856,42,British Columbia,Term Life,Annual,0,106.52,50000,11,0,0
POL-03304,CUST-84615,52,Saskatchewan,Whole Life,Annual,0,147.39,50000,15,1,0
POL-03305,CUST-62282,62,Quebec,Whole Life,Annual,1,191.72,50000,5,0,0
POL-03306,CUST-14228,27,Alberta,Term Life,Annual,0,78.58,50000,13,0,0
POL-03307,CUST-41182,52,Alberta,Term Life,Monthly,1,159.32,50000,10,0,0
POL-03308,CUST-86822,27,Alberta,Term Life,Monthly,0,96.09,50000,5,0,0
POL-03309,CUST-44569,62,Ontario,Critical Illness,Monthly,0,136.55,50000,9,0,0
POL-03310,CUST-35847,52,Alberta,Term Life,Monthly,0,141.33,50000,2,1,0
POL-03311,CUST-34458,37,Saskatchewan,Whole Life,Monthly,1,162.67,50000,6,0,0
POL-03312,CUST-25790,42,Saskatchewan,Term Life,Monthly,0,128.6,50000,12,0,0
POL-03313,CUST-58632,37,Ontario,Universal Life,Annual,0,104.12,50000,13,0,0
POL-03314,CUST-34937,27,Ontario,Term Life,Monthly,0,96.89,50000,4,0,0
POL-03315,CUST-62499,67,British Columbia,Term Life,Annual,1,185.58,50000,14,0,0
POL-03316,CUST-54821,32,Alberta,Universal Life,Monthly,0,104.24,50000,10,0,0
POL-03317,CUST-68640,37,Quebec,Universal Life,Monthly,1,142.68,50000,4,0,0
POL-03318,CUST-62879,32,Alberta,Term Life,Monthly,0,90.13,50000,12,0,0
POL-03319,CUST-15330,27,Alberta,Term Life,Annual,1,136.08,50000,14,0,0
POL-03320,CUST-10626,57,British Columbia,Critical Illness,Annual,0,123.87,50000,5,0,0
POL-03321,CUST-37354,37,Alberta,Term Life,Monthly,0,97.37,50000,2,0,1
POL-03322,CUST-40870,62,Manitoba,Term Life,Monthly,0,143.81,50000,5,1,1
POL-03323,CUST-50630,47,Quebec,Whole Life,Monthly,0,123.54,50000,12,1,0
POL-03324,CUST-73401,67,Quebec,Term Life,Monthly,0,181.19,50000,1,0,1
POL-03325,CUST-97467,27,Ontario,Whole Life,Monthly,0,102.65,50000,5,0,0
POL-03326,CUST-77527,42,Saskatchewan,Universal Life,Monthly,0,121.86,50000,5,1,0
POL-03327,CUST-42950,67,Manitoba,Whole Life,Annual,1,201.3,50000,1,1,0
POL-03328,CUST-31094,37,Saskatchewan,Whole Life,Monthly,0,111.46,50000,9,0,0
POL-03329,CUST-42053,42,Ontario,Whole Life,Monthly,1,172.06,50000,13,0,0
POL-03330,CUST-32182,47,British Columbia,Universal Life,Annual,0,107.81,50000,3,0,0
POL-03331,CUST-60419,52,Saskatchewan,Term Life,Monthly,0,147.86,50000,14,1,0
POL-03332,CUST-71169,27,British Columbia,Term Life,Annual,0,87.5,50000,15,1,0
POL-03333,CUST-33591,27,Alberta,Universal Life,Monthly,0,99.64,50000,14,1,0
POL-03334,CUST-64861,27,British Columbia,Term Life,Monthly,0,99.69,50000,11,0,0
POL-03335,CUST-43284,32,Manitoba,Term Life,Annual,0,111.4,50000,7,0,0
POL-03336,CUST-54744,57,Manitoba,Term Life,Monthly,0,166.6,50000,4,1,0
POL-03337,CUST-31449,37,Ontario,Universal Life,Annual,0,95.15,50000,14,1,0
POL-03338,CUST-59187,52,Saskatchewan,Term Life,Annual,1,185.67,50000,8,0,1
POL-03339,CUST-18192,32,British Columbia,Universal Life,Monthly,1,136.83,50000,7,0,0
POL-03340,CUST-54950,32,Ontario,Universal Life,Monthly,0,97.07,50000,6,1,0
POL-03341,CUST-50175,47,Manitoba,Whole Life,Monthly,0,154.01,50000,4,1,0
POL-03342,CUST-46648,52,Quebec,Term Life,Monthly,0,147.02,50000,6,1,0
POL-03343,CUST-91196,57,Alberta,Universal Life,Monthly,0,142.59,50000,12,0,0
POL-03344,CUST-80907,57,Alberta,Term Life,Annual,0,159.09,50000,9,0,0
POL-03345,CUST-61583,52,Ontario,Critical Illness,Monthly,0,138.05,50000,6,0,0
POL-03346,CUST-89971,32,Quebec,Universal Life,Monthly,0,97.41,50000,2,0,0
POL-03347,CUST-69270,57,Quebec,Term Life,Monthly,0,140.33,50000,7,1,0
POL-03348,CUST-67585,47,Ontario,Universal Life,Annual,0,133.25,50000,4,0,0
POL-03349,CUST-53289,57,Quebec,Whole Life,Annual,0,140.23,50000,6,0,0
POL-03350,CUST-34276,52,Manitoba,Whole Life,Monthly,0,140.47,50000,3,1,0
POL-03351,CUST-36930,52,Alberta,Whole Life,Monthly,1,184.24,50000,15,1,0
POL-03352,CUST-97697,67,Alberta,Whole Life,Annual,0,166.93,50000,3,0,0
POL-03353,CUST-71054,57,Alberta,Universal Life,Monthly,0,171.32,50000,2,1,0
POL-03354,CUST-17939,62,British Columbia,Critical Illness,Annual,0,156.76,50000,10,0,0
POL-03355,CUST-31169,57,Manitoba,Term Life,Annual,0,163.79,50000,6,1,0
POL-03356,CUST-95684,47,Manitoba,Whole Life,Annual,0,141.32,50000,15,0,0
POL-03357,CUST-28756,32,Ontario,Universal Life,Monthly,0,120.9,50000,7,1,1
POL-03358,CUST-60039,37,Manitoba,Universal Life,Monthly,0,135.27,50000,10,2,0
POL-03359,CUST-41799,37,Quebec,Whole Life,Annual,0,90.46,50000,13,0,0
POL-03360,CUST-73913,32,Quebec,Term Life,Monthly,0,105.78,50000,15,0,0
POL-03361,CUST-87502,47,British Columbia,Universal Life,Annual,0,128.26,50000,13,0,0
POL-03362,CUST-48118,57,Manitoba,Term Life,Monthly,0,148.94,50000,9,0,0
POL-03363,CUST-10921,47,Ontario,Term Life,Annual,0,124.83,50000,13,4,1
POL-03364,CUST-42137,42,Ontario,Whole Life,Monthly,0,114.08,50000,5,0,0
POL-03365,CUST-11979,62,British Columbia,Term Life,Monthly,0,143.4,50000,14,0,0
POL-03366,CUST-30097,47,British Columbia,Term Life,Monthly,0,130.77,50000,14,0,0
POL-03367,CUST-44676,37,Quebec,Term Life,Monthly,0,122.81,50000,6,3,1
POL-03368,CUST-20101,67,Ontario,Universal Life,Monthly,0,159.68,50000,2,0,1
POL-03369,CUST-13200,42,Alberta,Critical Illness,Annual,1,151.66,50000,11,0,0
POL-03370,CUST-38149,47,Manitoba,Whole Life,Monthly,0,121.22,50000,2,0,0
POL-03371,CUST-12352,47,Saskatchewan,Term Life,Annual,0,117.67,50000,1,0,0
POL-03372,CUST-32906,67,Alberta,Universal Life,Monthly,0,162.77,50000,15,1,0
POL-03373,CUST-20539,42,Saskatchewan,Term Life,Monthly,0,124.72,50000,9,0,0
POL-03374,CUST-58032,42,Alberta,Critical Illness,Annual,0,135.69,50000,10,1,0
POL-03375,CUST-81928,67,Ontario,Whole Life,Monthly,0,151.29,50000,14,0,0
POL-03376,CUST-87150,62,Manitoba,Term Life,Annual,1,191.24,50000,14,2,1
POL-03377,CUST-65913,37,Alberta,Whole Life,Annual,1,160.74,50000,15,0,0
POL-03378,CUST-17523,27,Saskatchewan,Term Life,Monthly,0,79.45,50000,2,0,0
POL-03379,CUST-16570,37,Manitoba,Universal Life,Annual,0,126.8,50000,5,0,0
POL-03380,CUST-77227,27,Saskatchewan,Term Life,Monthly,0,88.33,50000,12,0,0
POL-03381,CUST-77295,27,British Columbia,Critical Illness,Monthly,0,102.14,50000,1,0,0
POL-03382,CUST-34079,27,Saskatchewan,Universal Life,Monthly,0,90.98,50000,4,0,0
POL-03383,CUST-99295,47,Saskatchewan,Critical Illness,Annual,0,135.1,50000,8,0,0
POL-03384,CUST-67697,57,Ontario,Critical Illness,Monthly,0,166.91,50000,6,0,0
POL-03385,CUST-49395,67,British Columbia,Term Life,Monthly,0,164.14,50000,3,0,0
POL-03386,CUST-66452,37,Quebec,Whole Life,Annual,0,123.56,50000,14,1,0
POL-03387,CUST-11687,47,Ontario,Universal Life,Monthly,0,132.9,50000,7,0,0
POL-03388,CUST-76374,57,Saskatchewan,Term Life,Annual,0,138.17,50000,7,0,0
POL-03389,CUST-29861,42,Manitoba,Term Life,Monthly,0,118.85,50000,10,0,0
POL-03390,CUST-11371,42,British Columbia,Term Life,Monthly,0,118.1,50000,11,0,0
POL-03391,CUST-66282,37,Alberta,Term Life,Monthly,0,94.66,50000,8,1,0
POL-03392,CUST-10124,47,Quebec,Critical Illness,Monthly,0,135.11,50000,14,0,0
POL-03393,CUST-12346,32,Saskatchewan,Whole Life,Monthly,1,145.5,50000,5,0,0
POL-03394,CUST-25185,67,Alberta,Universal Life,Annual,0,175.35,50000,14,1,0
POL-03395,CUST-95918,52,Quebec,Critical Illness,Annual,0,155.76,50000,14,0,0
POL-03396,CUST-98233,32,Saskatchewan,Term Life,Monthly,0,114.05,50000,1,0,0
POL-03397,CUST-47850,32,Alberta,Universal Life,Monthly,0,95.36,50000,12,1,0
POL-03398,CUST-40750,47,Alberta,Term Life,Monthly,0,124.92,50000,3,0,0
POL-03399,CUST-48403,47,Quebec,Term Life,Monthly,0,139.67,50000,8,0,0
POL-03400,CUST-66272,42,Ontario,Term Life,Monthly,0,125.28,50000,14,1,0
POL-03401,CUST-61792,47,Alberta,Term Life,Monthly,0,129.39,50000,3,0,0
POL-03402,CUST-37720,42,Saskatchewan,Whole Life,Annual,0,110.1,50000,9,1,0
POL-03403,CUST-32715,57,Ontario,Whole Life,Annual,0,141.23,50000,12,0,0
POL-03404,CUST-53903,32,Saskatchewan,Term Life,Annual,0,109.59,50000,8,0,0
POL-03405,CUST-35879,37,Saskatchewan,Term Life,Monthly,0,88.19,50000,2,0,0
POL-03406,CUST-49410,62,Quebec,Universal Life,Monthly,0,128.52,50000,1,0,0
POL-03407,CUST-12567,32,Ontario,Term Life,Monthly,1,145.92,50000,8,0,0
POL-03408,CUST-26924,27,British Columbia,Universal Life,Monthly,0,87.2,50000,1,0,0
POL-03409,CUST-97265,67,Ontario,Critical Illness,Monthly,0,171.22,50000,1,0,0
POL-03410,CUST-42240,57,Alberta,Universal Life,Annual,0,166.52,50000,15,0,0
POL-03411,CUST-49016,52,Ontario,Whole Life,Monthly,0,126.44,50000,8,0,0
POL-03412,CUST-27157,42,Alberta,Universal Life,Monthly,0,100.56,50000,8,0,0
POL-03413,CUST-88637,62,Ontario,Universal Life,Monthly,0,153.28,50000,2,0,0
POL-03414,CUST-35170,42,Alberta,Critical Illness,Annual,0,112.38,50000,12,0,0
POL-03415,CUST-36416,52,British Columbia,Critical Illness,Monthly,0,138.3,50000,8,0,0
POL-03416,CUST-47555,27,British Columbia,Whole Life,Annual,1,135.06,50000,4,0,0
POL-03417,CUST-82737,42,Ontario,Whole Life,Monthly,0,124.52,50000,12,1,0
POL-03418,CUST-81598,37,Quebec,Universal Life,Monthly,0,112.16,50000,4,1,1
POL-03419,CUST-26473,32,Alberta,Term Life,Annual,0,115.3,50000,8,1,0
POL-03420,CUST-27677,47,Saskatchewan,Whole Life,Monthly,0,137.65,50000,9,2,0
POL-03421,CUST-32958,27,Saskatchewan,Universal Life,Annual,0,91.42,50000,5,1,0
POL-03422,CUST-27616,62,Manitoba,Universal Life,Monthly,0,164.22,50000,14,1,0
POL-03423,CUST-55065,57,Ontario,Term Life,Monthly,0,129.05,50000,11,0,0
POL-03424,CUST-32262,67,Manitoba,Term Life,Monthly,0,178.36,50000,5,1,0
POL-03425,CUST-16528,47,Alberta,Term Life,Annual,1,164.87,50000,3,0,0
POL-03426,CUST-81039,47,Ontario,Whole Life,Annual,0,115.19,50000,5,0,0
POL-03427,CUST-40817,52,Alberta,Critical Illness,Monthly,0,133.6,50000,7,0,0
POL-03428,CUST-32257,67,Saskatchewan,Critical Illness,Monthly,0,178.05,50000,9,1,0
POL-03429,CUST-22901,37,Saskatchewan,Term Life,Monthly,0,102.39,50000,7,1,0
POL-03430,CUST-83749,47,Quebec,Term Life,Monthly,0,134.53,50000,1,0,0
POL-03431,CUST-64179,37,Ontario,Universal Life,Monthly,1,157.15,50000,11,1,0
POL-03432,CUST-39039,62,Ontario,Universal Life,Monthly,0,156.89,50000,6,0,0
POL-03433,CUST-84515,67,Saskatchewan,Whole Life,Annual,1,190.22,50000,6,1,0
POL-03434,CUST-37262,67,British Columbia,Term Life,Monthly,0,164.83,50000,9,1,0
POL-03435,CUST-32478,27,Alberta,Term Life,Monthly,0,76.69,50000,13,0,0
POL-03436,CUST-44044,37,Ontario,Universal Life,Annual,0,105.74,50000,1,0,0
POL-03437,CUST-13526,37,British Columbia,Whole Life,Monthly,1,133.31,50000,15,0,0
POL-03438,CUST-50330,32,British Columbia,Term Life,Annual,0,102.04,50000,10,0,0
POL-03439,CUST-77579,57,Alberta,Critical Illness,Monthly,0,132.37,50000,9,0,0
POL-03440,CUST-47779,52,Ontario,Universal Life,Monthly,0,139.6,50000,1,0,0
POL-03441,CUST-62263,37,British Columbia,Critical Illness,Monthly,0,125.19,50000,11,0,0
POL-03442,CUST-45492,47,British Columbia,Whole Life,Monthly,1,178.95,50000,11,0,0
POL-03443,CUST-84062,67,Alberta,Whole Life,Monthly,0,150.65,50000,9,0,0
POL-03444,CUST-99798,32,Manitoba,Critical Illness,Monthly,1,129.61,50000,13,0,0
POL-03445,CUST-58819,52,Saskatchewan,Critical Illness,Monthly,0,148.83,50000,13,0,0
POL-03446,CUST-72379,37,Manitoba,Critical Illness,Monthly,0,120.05,50000,13,1,0
